,T=5,T=7,T=9,T=11,T=13,T=15,T=17,T=19,T=21,T=23,T=25,T=27,T=29
0,0.019999999552965164,0.10000000149011612,0.14000000059604645,0.11999999731779099,0.05999999865889549,0.10000000149011612,0.1599999964237213,0.20000000298023224,0.019999999552965164,0.14000000059604645,0.03999999910593033,0.03999999910593033,0.07999999821186066
1,0.029999999329447746,0.07999999821186066,0.1599999964237213,0.10999999940395355,0.07000000029802322,0.07999999821186066,0.15000000596046448,0.18000000715255737,0.05000000074505806,0.10999999940395355,0.03999999910593033,0.10000000149011612,0.07999999821186066
2,0.03333333507180214,0.07999999821186066,0.1599999964237213,0.10000000149011612,0.07333333045244217,0.08666666597127914,0.18000000715255737,0.19333332777023315,0.07333333045244217,0.1133333370089531,0.07333333045244217,0.1733333319425583,0.09333333373069763
3,0.05000000074505806,0.08500000089406967,0.15000000596046448,0.13500000536441803,0.07999999821186066,0.11500000208616257,0.17499999701976776,0.1899999976158142,0.06499999761581421,0.11500000208616257,0.10499999672174454,0.16500000655651093,0.10000000149011612
4,0.052000001072883606,0.07199999690055847,0.13600000739097595,0.12800000607967377,0.10000000149011612,0.11599999666213989,0.20000000298023224,0.17599999904632568,0.07999999821186066,0.14399999380111694,0.1080000028014183,0.18000000715255737,0.11999999731779099
5,0.06666667014360428,0.08666666597127914,0.15666666626930237,0.13333334028720856,0.14666666090488434,0.10999999940395355,0.20666666328907013,0.1733333319425583,0.10333333164453506,0.15333333611488342,0.11666666716337204,0.18333333730697632,0.12333333492279053
6,0.0771428570151329,0.07999999821186066,0.15714286267757416,0.13428571820259094,0.1599999964237213,0.11428571492433548,0.21142856776714325,0.17142857611179352,0.10857142508029938,0.15714286267757416,0.1257142871618271,0.18571428954601288,0.12285714596509933
7,0.0949999988079071,0.09000000357627869,0.15000000596046448,0.14249999821186066,0.16500000655651093,0.11999999731779099,0.20499999821186066,0.16249999403953552,0.12250000238418579,0.1525000035762787,0.13249999284744263,0.19499999284744263,0.11999999731779099
8,0.09555555880069733,0.10222221910953522,0.15555556118488312,0.15555556118488312,0.17555555701255798,0.13333334028720856,0.20444443821907043,0.1644444465637207,0.12666666507720947,0.15111111104488373,0.14222222566604614,0.20000000298023224,0.11999999731779099
9,0.1120000034570694,0.10400000214576721,0.15600000321865082,0.16200000047683716,0.18799999356269836,0.1420000046491623,0.21799999475479126,0.17599999904632568,0.1420000046491623,0.15199999511241913,0.15399999916553497,0.1979999989271164,0.11999999731779099
10,0.11636363714933395,0.10545454174280167,0.15272727608680725,0.1599999964237213,0.1945454478263855,0.14363636076450348,0.22727273404598236,0.18000000715255737,0.14909091591835022,0.14909091591835022,0.16545455157756805,0.19818182289600372,0.11999999731779099
11,0.1316666603088379,0.11833333224058151,0.15333333611488342,0.16833333671092987,0.20666666328907013,0.1550000011920929,0.23000000417232513,0.18333333730697632,0.15000000596046448,0.15166667103767395,0.1666666716337204,0.2016666680574417,0.125
12,0.13076923787593842,0.1230769231915474,0.1569230705499649,0.17846153676509857,0.2153846174478531,0.1584615409374237,0.22615385055541992,0.18153846263885498,0.1538461595773697,0.1553846150636673,0.16769230365753174,0.20769231021404266,0.1246153861284256
13,0.13571429252624512,0.12999999523162842,0.15714286267757416,0.18285714089870453,0.2142857164144516,0.16285714507102966,0.21857142448425293,0.18285714089870453,0.1542857140302658,0.1542857140302658,0.1728571355342865,0.20000000298023224,0.12714286148548126
14,0.14933332800865173,0.13600000739097595,0.15466666221618652,0.18666666746139526,0.2213333398103714,0.1653333306312561,0.2173333317041397,0.18266665935516357,0.1586666703224182,0.1586666703224182,0.17733334004878998,0.19866666197776794,0.12266666442155838
15,0.1574999988079071,0.14000000059604645,0.15625,0.19374999403953552,0.22374999523162842,0.16750000417232513,0.2150000035762787,0.18250000476837158,0.16500000655651093,0.16374999284744263,0.17374999821186066,0.20000000298023224,0.13375000655651093
16,0.1599999964237213,0.14235293865203857,0.15882353484630585,0.1976470649242401,0.22235293686389923,0.17176470160484314,0.21764706075191498,0.18470588326454163,0.16823528707027435,0.17058824002742767,0.17529411613941193,0.20823529362678528,0.1388235241174698
17,0.1599999964237213,0.14888888597488403,0.16111111640930176,0.1966666728258133,0.21888889372348785,0.18111111223697662,0.21222221851348877,0.18444444239139557,0.17222222685813904,0.17222222685813904,0.17444443702697754,0.21222221851348877,0.13555555045604706
18,0.15894736349582672,0.15368421375751495,0.1621052622795105,0.19684210419654846,0.21789473295211792,0.18210525810718536,0.2210526317358017,0.18210525810718536,0.17263157665729523,0.17157894372940063,0.16842105984687805,0.21473684906959534,0.14000000059604645
19,0.16500000655651093,0.15800000727176666,0.16099999845027924,0.20000000298023224,0.2199999988079071,0.18400000035762787,0.22300000488758087,0.18299999833106995,0.1770000010728836,0.17399999499320984,0.1720000058412552,0.21400000154972076,0.14100000262260437
20,0.17142857611179352,0.15714286267757416,0.16380952298641205,0.20000000298023224,0.21809524297714233,0.18380951881408691,0.2257142812013626,0.18190476298332214,0.1790476143360138,0.1790476143360138,0.1733333319425583,0.2133333384990692,0.14571428298950195
21,0.17272727191448212,0.15454545617103577,0.1663636416196823,0.202727273106575,0.22181817889213562,0.18545454740524292,0.22545453906059265,0.18454545736312866,0.1772727221250534,0.18090909719467163,0.17363636195659637,0.22181817889213562,0.14363636076450348
22,0.17739130556583405,0.1608695685863495,0.16695652902126312,0.20608696341514587,0.2234782576560974,0.18521739542484283,0.22260870039463043,0.18608695268630981,0.1756521761417389,0.18347826600074768,0.1756521761417389,0.21826086938381195,0.15043477714061737
