,T=5,T=7,T=9,T=11,T=13,T=15,T=17,T=19,T=21,T=23,T=25,T=27,T=29
0,0.03999999910593033,0.11999999731779099,0.11999999731779099,0.07999999821186066,0.0,0.05999999865889549,0.18000000715255737,0.05999999865889549,0.11999999731779099,0.1599999964237213,0.019999999552965164,0.05999999865889549,0.05999999865889549
1,0.07000000029802322,0.11999999731779099,0.11999999731779099,0.09000000357627869,0.03999999910593033,0.07999999821186066,0.12999999523162842,0.05999999865889549,0.10999999940395355,0.18000000715255737,0.03999999910593033,0.05999999865889549,0.029999999329447746
2,0.08666666597127914,0.10000000149011612,0.1066666692495346,0.11999999731779099,0.05999999865889549,0.09333333373069763,0.11999999731779099,0.0533333346247673,0.11999999731779099,0.18666666746139526,0.0533333346247673,0.07333333045244217,0.03333333507180214
3,0.07500000298023224,0.10999999940395355,0.10499999672174454,0.10999999940395355,0.06499999761581421,0.10499999672174454,0.13500000536441803,0.07500000298023224,0.13500000536441803,0.18000000715255737,0.054999999701976776,0.08500000089406967,0.04500000178813934
4,0.07999999821186066,0.11599999666213989,0.09600000083446503,0.13600000739097595,0.06800000369548798,0.11999999731779099,0.13600000739097595,0.07999999821186066,0.13600000739097595,0.17599999904632568,0.0560000017285347,0.10000000149011612,0.052000001072883606
5,0.09000000357627869,0.10333333164453506,0.09666666388511658,0.12999999523162842,0.07999999821186066,0.11999999731779099,0.14000000059604645,0.09000000357627869,0.12999999523162842,0.1899999976158142,0.05999999865889549,0.11999999731779099,0.05666666850447655
6,0.08857142925262451,0.11142857372760773,0.10285714268684387,0.1428571492433548,0.08285713940858841,0.12857143580913544,0.13428571820259094,0.09714286029338837,0.11999999731779099,0.18000000715255737,0.06857142597436905,0.13428571820259094,0.06285714358091354
7,0.08749999850988388,0.10499999672174454,0.10249999910593033,0.16249999403953552,0.08500000089406967,0.125,0.1274999976158142,0.10249999910593033,0.1274999976158142,0.1850000023841858,0.07249999791383743,0.14000000059604645,0.0625
8,0.08444444090127945,0.10444444417953491,0.11555555462837219,0.17777778208255768,0.09111110866069794,0.12888889014720917,0.12666666507720947,0.10444444417953491,0.12444444745779037,0.19777777791023254,0.07555555552244186,0.14666666090488434,0.06888888776302338
9,0.09200000017881393,0.09799999743700027,0.1120000034570694,0.18199999630451202,0.10000000149011612,0.1340000033378601,0.12999999523162842,0.10999999940395355,0.11999999731779099,0.20399999618530273,0.07599999755620956,0.1599999964237213,0.0860000029206276
