,T=5,T=7,T=9,T=11,T=13,T=15,T=17,T=19,T=21,T=23,T=25,T=27,T=29
0,0.14000000059604645,0.05999999865889549,0.11999999731779099,0.11999999731779099,0.05999999865889549,0.07999999821186066,0.07999999821186066,0.18000000715255737,0.05999999865889549,0.03999999910593033,0.05999999865889549,0.10000000149011612,0.14000000059604645
1,0.1599999964237213,0.09000000357627869,0.11999999731779099,0.14000000059604645,0.03999999910593033,0.07999999821186066,0.05999999865889549,0.11999999731779099,0.07999999821186066,0.11999999731779099,0.07999999821186066,0.07000000029802322,0.10000000149011612
2,0.14666666090488434,0.10000000149011612,0.12666666507720947,0.12666666507720947,0.03333333507180214,0.09333333373069763,0.08666666597127914,0.1133333370089531,0.08666666597127914,0.09333333373069763,0.07333333045244217,0.08666666597127914,0.1133333370089531
3,0.16500000655651093,0.11500000208616257,0.1550000011920929,0.1550000011920929,0.054999999701976776,0.10999999940395355,0.0949999988079071,0.15000000596046448,0.10999999940395355,0.09000000357627869,0.07999999821186066,0.0949999988079071,0.13500000536441803
4,0.164000004529953,0.13199999928474426,0.13600000739097595,0.1720000058412552,0.07599999755620956,0.11599999666213989,0.09600000083446503,0.15600000321865082,0.12399999797344208,0.09600000083446503,0.10000000149011612,0.10000000149011612,0.13199999928474426
5,0.1666666716337204,0.12333333492279053,0.1366666704416275,0.18333333730697632,0.09666666388511658,0.14000000059604645,0.09000000357627869,0.16333332657814026,0.12999999523162842,0.10333333164453506,0.10999999940395355,0.09000000357627869,0.12666666507720947
6,0.16571427881717682,0.1371428519487381,0.1428571492433548,0.1971428543329239,0.11428571492433548,0.1428571492433548,0.11999999731779099,0.17142857611179352,0.1428571492433548,0.10285714268684387,0.12285714596509933,0.11999999731779099,0.1371428519487381
7,0.18000000715255737,0.14499999582767487,0.13500000536441803,0.19499999284744263,0.14249999821186066,0.14499999582767487,0.12250000238418579,0.18000000715255737,0.1525000035762787,0.10750000178813934,0.14249999821186066,0.11749999970197678,0.13750000298023224
8,0.17777778208255768,0.14888888597488403,0.14444445073604584,0.19555555284023285,0.1666666716337204,0.15111111104488373,0.12888889014720917,0.18888889253139496,0.15777777135372162,0.10444444417953491,0.15333333611488342,0.12222222238779068,0.1599999964237213
9,0.18199999630451202,0.16200000047683716,0.15199999511241913,0.20000000298023224,0.18199999630451202,0.1599999964237213,0.13199999928474426,0.20200000703334808,0.1679999977350235,0.11400000005960464,0.1720000058412552,0.13199999928474426,0.17000000178813934
10,0.18727272748947144,0.1709090918302536,0.15636363625526428,0.19818182289600372,0.1945454478263855,0.17272727191448212,0.14181818068027496,0.20909090340137482,0.17454545199871063,0.11272726953029633,0.1836363673210144,0.13636364042758942,0.17636363208293915
11,0.19499999284744263,0.1899999976158142,0.1666666716337204,0.2016666680574417,0.20499999821186066,0.1783333271741867,0.1483333259820938,0.21166667342185974,0.18000000715255737,0.1133333370089531,0.18666666746139526,0.1433333307504654,0.1733333319425583
12,0.19692307710647583,0.19846153259277344,0.17846153676509857,0.20307692885398865,0.2215384542942047,0.1830769181251526,0.1553846150636673,0.2169230729341507,0.186153843998909,0.11999999731779099,0.186153843998909,0.16153846681118011,0.18153846263885498
13,0.20000000298023224,0.2085714340209961,0.1842857152223587,0.20571428537368774,0.23000000417232513,0.18857142329216003,0.1614285707473755,0.21857142448425293,0.19571428000926971,0.13571429252624512,0.18571428954601288,0.17428570985794067,0.18000000715255737
14,0.20000000298023224,0.2160000056028366,0.19200000166893005,0.20266667008399963,0.24133333563804626,0.19599999487400055,0.1666666716337204,0.2240000069141388,0.19866666197776794,0.14666666090488434,0.19200000166893005,0.18133333325386047,0.19066666066646576
15,0.20374999940395355,0.22499999403953552,0.20125000178813934,0.19750000536441803,0.23874999582767487,0.20000000298023224,0.17499999701976776,0.22499999403953552,0.20000000298023224,0.1550000011920929,0.20499999821186066,0.1912499964237213,0.19875000417232513
16,0.2105882316827774,0.2294117659330368,0.20235294103622437,0.1976470649242401,0.24352940917015076,0.20705881714820862,0.17176470160484314,0.23529411852359772,0.2047058790922165,0.16588234901428223,0.20705881714820862,0.1917647123336792,0.20941177010536194
17,0.20555555820465088,0.23888888955116272,0.20333333313465118,0.20222222805023193,0.24666666984558105,0.20888888835906982,0.1733333319425583,0.23777778446674347,0.20333333313465118,0.1733333319425583,0.21555554866790771,0.1988888829946518,0.21666666865348816
18,0.20842105150222778,0.24421052634716034,0.20947368443012238,0.20315790176391602,0.24105262756347656,0.21578946709632874,0.18315789103507996,0.2357894778251648,0.2073684185743332,0.1768421083688736,0.2199999988079071,0.20210526883602142,0.2221052646636963
19,0.21199999749660492,0.25200000405311584,0.21199999749660492,0.20800000429153442,0.2409999966621399,0.2199999988079071,0.18400000035762787,0.2409999966621399,0.210999995470047,0.1860000044107437,0.21899999678134918,0.2029999941587448,0.23000000417232513
20,0.21619047224521637,0.25809523463249207,0.2133333384990692,0.20952381193637848,0.23714286088943481,0.22761905193328857,0.18666666746139526,0.24571429193019867,0.2133333384990692,0.190476194024086,0.22380952537059784,0.21523809432983398,0.23619048297405243
21,0.21636363863945007,0.26181817054748535,0.21727272868156433,0.21454545855522156,0.23818181455135345,0.23818181455135345,0.19090908765792847,0.2436363697052002,0.21636363863945007,0.19545455276966095,0.2309090942144394,0.2199999988079071,0.2390909045934677
22,0.21913044154644012,0.26608696579933167,0.21913044154644012,0.2234782576560974,0.23999999463558197,0.24173912405967712,0.1973913013935089,0.24782608449459076,0.21565216779708862,0.2017391324043274,0.23999999463558197,0.22608695924282074,0.2426086962223053
23,0.22166666388511658,0.2691666781902313,0.22333332896232605,0.2291666716337204,0.24416667222976685,0.24666666984558105,0.20000000298023224,0.24833333492279053,0.21583333611488342,0.20499999821186066,0.2383333295583725,0.23083333671092987,0.25333333015441895
24,0.2207999974489212,0.2696000039577484,0.225600004196167,0.23680000007152557,0.24400000274181366,0.24879999458789825,0.20720000565052032,0.24480000138282776,0.2152000069618225,0.20960000157356262,0.24560000002384186,0.2287999987602234,0.25519999861717224
25,0.2207692265510559,0.27153846621513367,0.23384615778923035,0.23846153914928436,0.2476923018693924,0.2530769109725952,0.21461538970470428,0.2469230741262436,0.2176923006772995,0.2161538451910019,0.25,0.23153845965862274,0.26153847575187683
26,0.2222222238779068,0.2777777910232544,0.2392592579126358,0.2392592579126358,0.2503703832626343,0.256296306848526,0.22074073553085327,0.24962963163852692,0.21629630029201508,0.2222222238779068,0.25333333015441895,0.23555555939674377,0.2651851773262024
27,0.22357143461704254,0.2807142734527588,0.2435714304447174,0.24571429193019867,0.2507142722606659,0.25928571820259094,0.22142857313156128,0.24857142567634583,0.21642857789993286,0.22285714745521545,0.25785714387893677,0.23571428656578064,0.27142858505249023
28,0.2234482765197754,0.28206896781921387,0.24896551668643951,0.24827586114406586,0.2544827461242676,0.2634482681751251,0.22137930989265442,0.24896551668643951,0.2151724100112915,0.22551724314689636,0.25793102383613586,0.23862068355083466,0.2731034457683563
29,0.22599999606609344,0.2826666533946991,0.25466665625572205,0.2526666522026062,0.25733333826065063,0.26733332872390747,0.2213333398103714,0.2486666738986969,0.2160000056028366,0.2280000001192093,0.2619999945163727,0.23666666448116302,0.2773333191871643
30,0.22645160555839539,0.2864516079425812,0.25612902641296387,0.2587096691131592,0.26064515113830566,0.2754838764667511,0.22387096285820007,0.24903225898742676,0.21870967745780945,0.23290322721004486,0.26258063316345215,0.24258065223693848,0.2761290371417999
